active_power,reactive_power,v_mag_est,v_ang_est,result_f
"[0.0, 22.14175002831373, 76.47071610324116, 47.64181954411575, 8.26290887316004, 9.076614526349797, 0.0, 0.0, 31.188542488052036, 10.64644505560095, 3.6744188663774104, 6.57550160358157, 12.941439662298292, 15.276319578953423]","[0.0, 14.018800233961157, 21.712528517354244, -4.154102073081636, 1.90707763323139, 8.484865177573498, 0.0, 0.0, 19.277487562526638, 6.829928895456416, 1.7137482756713267, 1.744450599370576, 5.592465522050317, 4.247319444358864]","[1.059999724299939, 1.058037183550271, 1.0286763657199869, 1.0227859032710511, 1.0274166904780302, 1.0281925286942732, 1.0223480263215206, 1.059998925257488, 1.0000934571015443, 0.9960625569763877, 1.0082490670071333, 1.01138521032087, 1.0062701154399638, 0.9847212492200217]","[0.0, -0.03301870846837886, -0.15282805166273974, -0.12847126213302348, -0.1084788830765298, -0.2115085696120575, -0.1884902191645299, -0.18849021240716787, -0.2207665298549283, -0.22545124625974197, -0.22100604111434682, -0.228003442518241, -0.2286868197725956, -0.24460587456548172]",5039.801835027288
"[0.0, 21.980612320795796, 98.46708043466454, 55.29944630379416, 6.719689599181629, 12.884220484190106, 0.0, 0.0, 34.04636439254187, 8.13304817498789, 2.913401329134993, 7.21892142844071, 12.917898831147792, 15.63298169061634]","[0.0, 11.242964177271949, 20.288699534069696, -3.1919393828513334, 1.409980752839676, 8.833991252801834, 0.0, 0.0, 14.402636346387492, 5.618158541601091, 2.0714909999701674, 1.3249753948390666, 4.936655099019352, 5.791305691712122]","[1.059999683208638, 1.0573448248679156, 1.0232297023268484, 1.0209706955539826, 1.026516035034981, 1.0354108270834341, 1.0250697858384912, 1.0599981220399783, 1.006953085174032, 1.004580418218336, 1.0161862570762101, 1.0186446311000805, 1.013571778038404, 0.989234687597096]","[0.0, -0.047468464471674486, -0.19399013776705953, -0.15449383723457483, -0.12974783007794383, -0.24025134220448924, -0.2156749973756685, -0.21567498531269477, -0.2482935360420384, -0.2513823315491469, -0.2474337738890076, -0.2577542241845281, -0.2574923376209386, -0.2718714845472479]",5748.219662276136
"[0.0, 18.745403268481674, 83.44591221536778, 55.511747300123766, 7.081300228904268, 13.375066050467748, 0.0, 0.0, 27.434848540466962, 10.785474133383321, 4.186048658910468, 5.453993632121154, 12.243187150283534, 16.3880464235536]","[0.0, 13.531580698302987, 21.771788058466363, -3.218736230417336, 1.68993822809382, 8.10051266751209, 0.0, 0.0, 19.549920726817007, 6.723282262085112, 1.6163765408976043, 1.4873552883021992, 5.799098375955291, 4.316722368561139]","[1.059999746632027, 1.0579431102090664, 1.0266896436372255, 1.0208280671101417, 1.0259948334641296, 1.028245011760973, 1.02178558071248, 1.0599989048771024, 0.9998281939092258, 0.9958979094746786, 1.0081120313073901, 1.012675621798375, 1.0065003750330401, 0.9836921094277775]","[0.0, -0.03758580429760513, -0.16716846399702764, -0.13893101141175268, -0.11674501038469756, -0.22451300596134013, -0.19727127305635236, -0.1972712656558254, -0.22859380737705604, -0.23451251148448346, -0.2325473539478979, -0.23918866537496603, -0.24019663238175684, -0.2557271031620449]",5278.178137034542
"[0.0, 17.790883199629647, 108.36322394171253, 49.7144348757485, 6.406414571922702, 12.39348999211274, 0.0, 0.0, 25.823437320369585, 10.130334754101755, 3.26139062571159, 6.947724517837535, 11.035718710458037, 14.895762135512838]","[0.0, 13.57398765119893, 22.778824587164756, -3.763517209962018, 1.344198750010853, 6.953019358418605, 0.0, 0.0, 14.82188543496459, 6.852349028927556, 1.887975312979036, 1.3875516162032153, 5.967787370475276, 4.902553735327988]","[1.059999589500221, 1.0581867961102194, 1.0225455912638493, 1.023601120542459, 1.028688788241836, 1.033856516854397, 1.026184186164322, 1.059997585985347, 1.0076124142549188, 1.0035001532583327, 1.0149212294694745, 1.0174095633130225, 1.0129068694766334, 0.9912784686757056]","[0.0, -0.044121121458096074, -0.1969950368287208, -0.14623220085985947, -0.12228479008120303, -0.22421936140090049, -0.19983869448448605, -0.19983867954925993, -0.22847669876523677, -0.23344623742425882, -0.23085622359439256, -0.23996194838542864, -0.2386874485009193, -0.251983581815953]",5551.742093711909
"[0.0, 25.898807913814963, 91.90103880467528, 54.34765492108104, 8.567997955117756, 13.028011636282864, 0.0, 0.0, 25.908429854700035, 8.859223284581345, 3.995438827779605, 6.920100187583253, 12.614237500968773, 12.201948569473696]","[0.0, 12.568432719720365, 15.8518062311062, -4.360028330928809, 1.4614977753206728, 7.9372562765223424, 0.0, 0.0, 18.188782700950288, 5.541140684830505, 1.8932320435127292, 1.399970491318768, 6.926180179024754, 5.592216084187438]","[1.0599997506620475, 1.0570351843506447, 1.0244421117211933, 1.0219222901819025, 1.0266911872826006, 1.0280375902459609, 1.0234887711942202, 1.0599987164440108, 1.0026541142209082, 0.9995398602983726, 1.0097515107304422, 1.0108946921048552, 1.0058724427580903, 0.9863315515853992]","[0.0, -0.04230909455306602, -0.17888486471152573, -0.14230628883975555, -0.11973468415559317, -0.22236957776818814, -0.1949212376586288, -0.19492122987537802, -0.22312257683390488, -0.22850222865582248, -0.22818263535516564, -0.23800619644933135, -0.23626677934289403, -0.24347162870944875]",5477.603796134421
"[0.0, 25.464161695176912, 91.89345612860123, 44.98824720279221, 8.799848590157993, 12.020091155325481, 0.0, 0.0, 32.113573410163866, 8.47039136648537, 2.898792676881304, 6.373985372881159, 12.544237100666757, 13.937200789530756]","[0.0, 13.80477181802855, 17.300111630035836, -3.246275628615086, 1.551632461721284, 6.164776269349183, 0.0, 0.0, 17.654158482783597, 5.27890584342198, 1.5708257190270745, 1.4289814856320575, 5.154135207350042, 4.627661012089032]","[1.0599997192736708, 1.0572560219855618, 1.024812071545354, 1.0227835487297257, 1.0275423507089145, 1.0309734088202644, 1.024451248814329, 1.059998600417551, 1.004524735317548, 1.0021127967640926, 1.0132428400399676, 1.0152397572926946, 1.010286325265701, 0.9895098447309404]","[0.0, -0.040319788138636105, -0.17544417819749625, -0.13778243811914426, -0.11650733898457279, -0.2197897144369822, -0.19593503933799677, -0.1959350309772471, -0.22707042754887408, -0.2307279834111463, -0.22711134201975688, -0.2356138035343616, -0.23583837923493647, -0.24877256378031407]",5375.307860805146
"[0.0, 20.11020788597942, 100.48770173698249, 38.840976139912634, 7.1748880736214575, 10.115723640140668, 0.0, 0.0, 32.29734695871426, 10.638359263173472, 3.3386789034507203, 4.99981206885562, 14.682123793831922, 15.127697833402994]","[0.0, 13.451353154130445, 22.081313455322423, -3.3390867006539913, 1.3882635809662347, 7.024707672069412, 0.0, 0.0, 19.30224248288374, 6.6627433167049555, 1.6002193924393864, 1.7469928814167588, 5.529700846289866, 5.862365855082161]","[1.0599996887889285, 1.0578897041501376, 1.0236035517721502, 1.0223384656039582, 1.0272698978420685, 1.0293935103893648, 1.0218210068125826, 1.0599986123612872, 0.9992419014023871, 0.9957719676968124, 1.0089434370719603, 1.0133126240182742, 1.0060251627201404, 0.9817132643417639]","[0.0, -0.04000120968914001, -0.183180597249671, -0.137255494119419, -0.11585126687055115, -0.22160059169469623, -0.19820883827938668, -0.19820882859226857, -0.2310007827715728, -0.23558100695773374, -0.2308212831420856, -0.2365914954964209, -0.23918788265875596, -0.25360260070159685]",5352.506932512078
"[0.0, 23.05233839627161, 110.8983713238321, 38.44559290892262, 6.902128255587931, 12.112153727285092, 0.0, 0.0, 24.434458057557475, 7.231109041213455, 3.101288990318658, 5.054014192612364, 12.74066328115403, 14.543149618724927]","[0.0, 10.883032896042607, 18.726309171082082, -3.1341205611391465, 1.4332294963981094, 7.1072581479279595, 0.0, 0.0, 14.616050284926144, 6.391344131019341, 1.781202988408196, 1.5870355796129054, 6.136850859765054, 4.088555423265998]","[1.0599995401129338, 1.0580471736530568, 1.0226105161297903, 1.0262941778209147, 1.0307721637605476, 1.034299876209118, 1.028354000983403, 1.05999736931717, 1.0106969514357562, 1.007347319221979, 1.0173405340978154, 1.0193246113625078, 1.0134004993080776, 0.9948088782537245]","[0.0, -0.0412268828791538, -0.19178377262632745, -0.13505876772414752, -0.11348953868575078, -0.20938781431873238, -0.18472967835717746, -0.18472966346841635, -0.21125509009716836, -0.21474518342897114, -0.21399090952433236, -0.22286078290898945, -0.22401565967626194, -0.23582983620279122]",5367.273977779205
"[0.0, 18.94904517419322, 79.70907144513338, 45.64133948423787, 7.277184062713638, 12.572013322139949, 0.0, 0.0, 34.46387876215086, 8.543476416782084, 3.735944422691884, 6.508671382594603, 11.104247224292159, 11.94148376857745]","[0.0, 15.019178155462846, 21.23434641273146, -3.3259391516916397, 1.673516713535245, 7.835921251527877, 0.0, 0.0, 18.00618912479581, 5.073359405312303, 2.0526507590361867, 1.7025951322235722, 4.656064369189762, 5.709828360222717]","[1.059999679171557, 1.058406552013104, 1.0283469206127394, 1.0235890483599603, 1.028243223169528, 1.0289477823180746, 1.023880396517494, 1.0599986937500847, 1.002932380231299, 1.0002475117744118, 1.0104371959160976, 1.0131004512900756, 1.0092912363215947, 0.9880108783898912]","[0.0, -0.031591630189927646, -0.15387566557518925, -0.12634281831320748, -0.10643253948546326, -0.20871653436263288, -0.1856661979878591, -0.18566619035220186, -0.21750341828350905, -0.22124610304693648, -0.2174463748280345, -0.2235898232648982, -0.22309921146482856, -0.2340187950900742]",4966.65993264758
"[0.0, 20.523098514499065, 81.45031359919236, 44.7579417507852, 8.520923321435577, 11.16001758760936, 0.0, 0.0, 25.695324094660236, 7.354620591660429, 2.8195377441325133, 6.070754252897832, 13.009854718150011, 13.561250327996975]","[0.0, 12.18182067392489, 21.195236433400282, -3.4484511255972286, 1.4381063735096, 7.705174101554231, 0.0, 0.0, 14.224332308432869, 5.157640815191835, 1.820051651375836, 1.7191868357223212, 5.3635585004522195, 4.478141872007568]","[1.0599995779501792, 1.0587829313249284, 1.0291224270375505, 1.0273380043968132, 1.0314380498671651, 1.033123617043888, 1.029212969837395, 1.0599980400471583, 1.0120435794249876, 1.0091071167528503, 1.01775125923282, 1.0175249705024827, 1.0129730712072098, 0.9955529378664827]","[0.0, -0.029634021373960186, -0.15094412777092883, -0.12051608996639704, -0.101668480678582, -0.1962704378400346, -0.17133893253065177, -0.1713389231022002, -0.19847057634947582, -0.2022246673383094, -0.2009272538633884, -0.21105684570040334, -0.21156248917694467, -0.22140190437207558]",4846.495623087219
"[0.0, 18.833546660133614, 87.76240835173525, 49.46539968938182, 6.601119400171576, 12.14397928691906, 0.0, 0.0, 31.03247715354557, 8.507090560356342, 3.8072623694962555, 6.926561170295481, 15.122590725759311, 13.486075789006957]","[0.0, 12.457062518034965, 18.151713780510054, -3.6049471892550757, 1.7617585915400626, 6.0366727302945336, 0.0, 0.0, 14.135028257575652, 5.28254410720215, 1.988750225602835, 1.9004299962101976, 5.833914842375349, 4.677943635153836]","[1.0599996579202082, 1.0582687480717379, 1.026713591619965, 1.0241083472484707, 1.0288045967840138, 1.0348062986287843, 1.0273434144165765, 1.059998171637519, 1.010074551646157, 1.007141307603644, 1.0169342272719966, 1.017350240588124, 1.012401897107367, 0.9939179581783296]","[0.0, -0.03742968895080151, -0.16971561417670122, -0.13730227673837322, -0.11567558009170187, -0.22335932384071835, -0.1960120065694887, -0.19601199638817743, -0.22731318289018665, -0.23180239423089335, -0.23009517181068034, -0.24017075795182, -0.2407239757502414, -0.2501748345566033]",5256.494710865474
"[0.0, 24.663401082650733, 108.55903910200828, 47.28910189641435, 8.781122397876366, 10.978068141514925, 0.0, 0.0, 24.220474229498134, 7.776306635057271, 3.1525833301835693, 6.712395819018443, 11.736928309291942, 12.698701985394752]","[0.0, 13.659116305507226, 18.797122451534932, -3.2681506934165836, 1.8251461834056681, 6.324775292366594, 0.0, 0.0, 15.936921666195916, 6.754022802010614, 1.4765044404304941, 1.8035948197111613, 5.924803003959024, 5.222407448815232]","[1.0599996032442784, 1.0574288028186847, 1.0219683537848991, 1.0238046039053883, 1.0285823598534127, 1.0317835845892147, 1.0258682689534304, 1.0599977547206554, 1.0066033184962448, 1.0031928558218206, 1.014236338618997, 1.0149989881129384, 1.0108860405977176, 0.991013872178355]","[0.0, -0.04437331738106725, -0.19512974113110634, -0.14203102047321134, -0.11915199663858006, -0.21387170106612302, -0.19033352802564904, -0.190333514462961, -0.21617067649562138, -0.21993785547322733, -0.21900654164582078, -0.22871007524059772, -0.2276958191734573, -0.23670590010396889]",5537.982010717817
"[0.0, 23.4629014896688, 109.45228094704954, 47.53708181686565, 9.003280942210813, 11.289167806757138, 0.0, 0.0, 33.75540693006802, 9.136962479247554, 3.846857487007384, 6.2170165729332165, 13.748694626013664, 13.617174971731702]","[0.0, 11.57690748289084, 18.55036797102098, -4.38296057270245, 1.8105543086744706, 6.490133448218154, 0.0, 0.0, 17.071013218237407, 6.142486257879502, 1.6413206347575764, 1.8683151244426186, 6.810239719604681, 4.210715485098558]","[1.0599996717359068, 1.057170815601495, 1.0210775237326892, 1.0213032698897182, 1.0263741418683363, 1.0335201826604696, 1.0238159128477538, 1.0599980148614243, 1.0040353688163153, 1.001179516823456, 1.0134898158669496, 1.016276008363453, 1.0104208563507793, 0.990179726091572]","[0.0, -0.05019206998740089, -0.20617825544603904, -0.15548167118574052, -0.13107952942510356, -0.23854496429032832, -0.2156929229367346, -0.21569290969386634, -0.247898621116063, -0.25170675983281093, -0.2478130855458454, -0.25417624108071146, -0.2549141042656943, -0.26864237828990806]",5857.036000642475
"[0.0, 22.176951912896225, 79.01114269367052, 54.56161617870147, 6.487820908253912, 10.112577017114713, 0.0, 0.0, 32.39201398170244, 8.811625243531907, 3.8636485238852454, 5.446939477895618, 13.06565383477807, 13.816241578005759]","[0.0, 11.757303717957553, 17.65474071162839, -4.610389982103871, 1.621267412873026, 7.386156564982597, 0.0, 0.0, 17.619831656477924, 6.272089008195988, 1.6658077172690338, 1.5817841343794365, 5.067031703637992, 5.370378911381333]","[1.059999721145206, 1.0578882088304884, 1.0279288190473288, 1.0226465771554574, 1.0276557533516453, 1.02938706418832, 1.0233098226801527, 1.0599987396522639, 1.0021476878852105, 0.9988647485350316, 1.0102450938582652, 1.0140354267082423, 1.0081556035001449, 0.9861294544414694]","[0.0, -0.03560472557928181, -0.15932424490262484, -0.13410909739506335, -0.1122170378326181, -0.21364928439429598, -0.19236188900257642, -0.19236188152122496, -0.2236206910657576, -0.22711236207338423, -0.22311737055033326, -0.22848040439155792, -0.22997163611890337, -0.24363636109804612]",5165.600446826479
"[0.0, 23.90489469616146, 94.35188503946425, 40.70107489322185, 6.918015314549433, 10.009426346432692, 0.0, 0.0, 30.05189162810202, 8.23754431579332, 2.8013707871476603, 5.7663464304295715, 14.076994607221424, 16.531232788162388]","[0.0, 11.47223004343709, 22.689512112362276, -3.528432006107658, 1.7774065001845984, 7.5281208552226335, 0.0, 0.0, 19.696503258969017, 6.6974433559776765, 1.937010807243869, 1.607774890843972, 5.380852572874952, 4.713933253132879]","[1.0599997323966575, 1.0576168991774095, 1.02474394734092, 1.0229743280346486, 1.0276663934658914, 1.02869856532638, 1.0224770343150165, 1.0599988578932515, 1.0001562826752513, 0.9970441528251012, 1.0092277719169833, 1.012502176186048, 1.006090880617205, 0.9829650449815777]","[0.0, -0.03804203327463637, -0.1739489879782768, -0.13256445388050184, -0.11181301248339391, -0.21470266817758116, -0.1902012848687085, -0.1902012772748177, -0.221201357554371, -0.2243897024064567, -0.22111836152686773, -0.23077160110082076, -0.23257935033135088, -0.24818082570407785]",5248.7033152407985
"[0.0, 24.588397404428928, 95.93642390185883, 46.929701554353876, 6.1285290529818175, 9.01778152756951, 0.0, 0.0, 32.29595464308791, 9.440429267851206, 3.4408213457970165, 6.611920889192516, 16.162585260135025, 13.388286370849823]","[0.0, 14.441708003532518, 15.328249274502173, -3.437472992775919, 1.6134135399423295, 7.656738074797502, 0.0, 0.0, 16.731370793028244, 5.62130362124, 1.9444293041787313, 1.7736728887323954, 5.707806956675723, 4.851319455676227]","[1.0599997019238225, 1.0573519877463493, 1.0240914670201111, 1.0225986578817463, 1.0276893627374373, 1.0330447793769038, 1.0246437387930067, 1.0599984502394906, 1.005095084879999, 1.0022251860029787, 1.01369471067493, 1.0156900801542503, 1.009746640971221, 0.9896818658779533]","[0.0, -0.042468593973026124, -0.18254717653979222, -0.14212152477073506, -0.11949293596193164, -0.2252527422731315, -0.2015042226985305, -0.20150421305428548, -0.23327387538581346, -0.23748976471216013, -0.23355739573778442, -0.24258090703871, -0.2439889263380414, -0.25482131337533936]",5476.84513708671
